n                 S1                S2                S3                DS1                DS2               
1	1.6666666666666663e-01	8.1535810838741897e-314	1.6666666666666666e-01	1.6653345369377348e-16	1.0000000000000000e+00	
2	2.1666666666666667e-01	1.2397572665804734e-313	2.1666666666666667e-01	0.0000000000000000e+00	1.0000000000000000e+00	
3	2.4047619047619040e-01	1.6641564247735279e-313	2.4047619047619048e-01	3.4625767599695477e-16	1.0000000000000000e+00	
4	2.5436507936507924e-01	2.0885555829665824e-313	2.5436507936507935e-01	4.3646833417400852e-16	1.0000000000000000e+00	
5	2.6345598845598828e-01	2.5129547411596368e-313	2.6345598845598844e-01	6.3211109631540478e-16	1.0000000000000000e+00	
6	2.6986624486624478e-01	2.9373538993526913e-313	2.6986624486624483e-01	2.0569875739283770e-16	1.0000000000000000e+00	
7	2.7462814962814952e-01	3.3617530575457457e-313	2.7462814962814958e-01	2.0213205130799853e-16	1.0000000000000000e+00	
8	2.7830462021638480e-01	3.7861522157388002e-313	2.7830462021638486e-01	1.9946183857133706e-16	1.0000000000000000e+00	
9	2.8122859682457191e-01	4.2105513739318547e-313	2.8122859682457202e-01	3.9477600683607012e-16	1.0000000000000000e+00	
10	2.8360954920552428e-01	4.6349505321249091e-313	2.8360954920552439e-01	3.9146179236038595e-16	1.0000000000000000e+00	
11	2.8558583379050451e-01	5.0593496903179636e-313	2.8558583379050462e-01	3.8875283479207016e-16	1.0000000000000000e+00	
12	2.8725250045717110e-01	5.4837488485110181e-313	2.8725250045717127e-01	5.7974588011846833e-16	1.0000000000000000e+00	
13	2.8867700188167245e-01	5.9081480067040725e-313	2.8867700188167267e-01	7.6918009913393218e-16	1.0000000000000000e+00	
14	2.8990852897526853e-01	6.3325471648971270e-313	2.8990852897526875e-01	7.6591263358096404e-16	1.0000000000000000e+00	
15	2.9098379779247285e-01	6.7569463230901814e-313	2.9098379779247308e-01	7.6308236613019750e-16	1.0000000000000000e+00	
16	2.9193076748944258e-01	7.1813454812832359e-313	2.9193076748944280e-01	7.6060706733510429e-16	1.0000000000000000e+00	
17	2.9277110362389636e-01	7.6057446394762904e-313	2.9277110362389658e-01	7.5842390924712682e-16	1.0000000000000000e+00	
18	2.9352185437464717e-01	8.0301437976693448e-313	2.9352185437464734e-01	5.6736304711816258e-16	1.0000000000000000e+00	
19	2.9419661820730569e-01	8.4545429558623993e-313	2.9419661820730592e-01	7.5474900519953415e-16	1.0000000000000000e+00	
20	2.9480637430486667e-01	8.8789421140554538e-313	2.9480637430486689e-01	7.5318793716247550e-16	1.0000000000000000e+00	
21	2.9536008416090209e-01	9.3033412722485082e-313	2.9536008416090231e-01	7.5177594005582966e-16	1.0000000000000000e+00	
22	2.9586513466595254e-01	9.7277404304415627e-313	2.9586513466595282e-01	9.3811579546087474e-16	1.0000000000000000e+00	
23	2.9632766935605426e-01	1.0152139588634617e-312	2.9632766935605459e-01	1.1239818006577984e-15	1.0000000000000000e+00	
24	2.9675283942408148e-01	1.0576538746827672e-312	2.9675283942408182e-01	1.1223714254392345e-15	1.0000000000000000e+00	
25	2.9714499628682656e-01	1.1000937905020726e-312	2.9714499628682689e-01	1.1208901766800930e-15	1.0000000000000000e+00	
26	2.9750784098929395e-01	1.1425337063213781e-312	2.9750784098929423e-01	9.3293593618689514e-16	1.0000000000000000e+00	
27	2.9784454132599425e-01	1.1849736221406835e-312	2.9784454132599458e-01	1.1182575510860246e-15	1.0000000000000000e+00	
28	2.9815782453401429e-01	1.2274135379599889e-312	2.9815782453401463e-01	1.1170825649405348e-15	1.0000000000000000e+00	
29	2.9845005130198632e-01	1.2698534537792944e-312	2.9845005130198660e-01	9.2999064649328691e-16	1.0000000000000000e+00	
30	2.9872327534570220e-01	1.3122933695985998e-312	2.9872327534570242e-01	7.4331203240881229e-16	1.0000000000000000e+00	
31	2.9897929173075077e-01	1.3547332854179053e-312	2.9897929173075105e-01	9.2834441659673514e-16	1.0000000000000000e+00	
32	2.9921967634613544e-01	1.3971732012372107e-312	2.9921967634613567e-01	7.4207888878327418e-16	1.0000000000000000e+00	
33	2.9944581836332218e-01	1.4396131170565162e-312	2.9944581836332246e-01	9.2689808685031041e-16	1.0000000000000000e+00	
34	2.9965894709307495e-01	1.4820530328758216e-312	2.9965894709307522e-01	9.2623884201955516e-16	1.0000000000000000e+00	
35	2.9986015433653568e-01	1.5244929486951271e-312	2.9986015433653601e-01	1.1107407989050213e-15	1.0000000000000000e+00	
36	3.0005041308843816e-01	1.5669328645144325e-312	3.0005041308843861e-01	1.4800486534213474e-15	1.0000000000000000e+00	
37	3.0023059326861834e-01	1.6093727803337380e-312	3.0023059326861878e-01	1.4791604180481779e-15	1.0000000000000000e+00	
38	3.0040147501844749e-01	1.6518126961530434e-312	3.0040147501844788e-01	1.2935291299583064e-15	1.0000000000000000e+00	
39	3.0056375999085905e-01	1.6942526119723489e-312	3.0056375999085944e-01	1.2928307079689912e-15	1.0000000000000000e+00	
40	3.0071808097851327e-01	1.7366925277916543e-312	3.0071808097851377e-01	1.6613579052368879e-15	1.0000000000000000e+00	
41	3.0086501015864842e-01	1.7791324436109597e-312	3.0086501015864897e-01	1.8450517460300973e-15	1.0000000000000000e+00	
42	3.0100506618105738e-01	1.8215723594302652e-312	3.0100506618105793e-01	1.8441932534739213e-15	1.0000000000000000e+00	
43	3.0113872028423838e-01	1.8640122752495706e-312	3.0113872028423888e-01	1.6590372722901842e-15	1.0000000000000000e+00	
44	3.0126640159169493e-01	1.9064521910688761e-312	3.0126640159169549e-01	1.8425934965855154e-15	1.0000000000000000e+00	
45	3.0138850171379505e-01	1.9488921068881815e-312	3.0138850171379561e-01	1.8418470152511756e-15	1.0000000000000000e+00	
46	3.0150537875914341e-01	1.9913320227074870e-312	3.0150537875914390e-01	1.6570197292580433e-15	1.0000000000000000e+00	
47	3.0161736084201007e-01	2.0337719385267924e-312	3.0161736084201063e-01	1.8404494713530422e-15	1.0000000000000000e+00	
48	3.0172474915816128e-01	2.0762118543460979e-312	3.0172474915816183e-01	1.8397944280719015e-15	1.0000000000000000e+00	
49	3.0182782068980429e-01	2.1186517701654033e-312	3.0182782068980479e-01	1.6552495390899400e-15	1.0000000000000000e+00	
50	3.0192683059079439e-01	2.1610916859847088e-312	3.0192683059079489e-01	1.6547067383966114e-15	1.0000000000000000e+00	
51	3.0202201429534414e-01	2.2035316018040142e-312	3.0202201429534470e-01	1.8379836105911788e-15	1.0000000000000000e+00	
52	3.0211358938691923e-01	2.2459715176233197e-312	3.0211358938691979e-01	1.8374264906092706e-15	1.0000000000000000e+00	
53	3.0220175725854681e-01	2.2884114334426251e-312	3.0220175725854737e-01	1.8368904183361682e-15	1.0000000000000000e+00	
54	3.0228670459120066e-01	2.3308513492619306e-312	3.0228670459120111e-01	1.4690993785208939e-15	1.0000000000000000e+00	
55	3.0236860467310067e-01	2.3732912650812360e-312	3.0236860467310117e-01	1.6522891376948735e-15	1.0000000000000000e+00	
56	3.0244761857954816e-01	2.4157311809005414e-312	3.0244761857954872e-01	1.8353972000826808e-15	1.0000000000000000e+00	
57	3.0252389623019660e-01	2.4581710967198469e-312	3.0252389623019710e-01	1.6514409846855982e-15	1.0000000000000000e+00	
58	3.0259757733836046e-01	2.5006110125391523e-312	3.0259757733836096e-01	1.6510388664568631e-15	1.0000000000000000e+00	
59	3.0266879226500909e-01	2.5430509283584578e-312	3.0266879226500959e-01	1.6506503935955255e-15	1.0000000000000000e+00	
60	3.0273766278842507e-01	2.5854908441777632e-312	3.0273766278842557e-01	1.6502748831435500e-15	1.0000000000000000e+00	
61	3.0280430279908743e-01	2.6279307599970687e-312	3.0280430279908799e-01	1.8332352188565077e-15	1.0000000000000000e+00	
62	3.0286881892811968e-01	2.6703706758163741e-312	3.0286881892812023e-01	1.8328447090630438e-15	1.0000000000000000e+00	
63	3.0293131111659610e-01	2.7128105916356796e-312	3.0293131111659666e-01	1.8324666085735811e-15	1.0000000000000000e+00	
64	3.0299187313209996e-01	2.7552505074549850e-312	3.0299187313210052e-01	1.8321003351484509e-15	1.0000000000000000e+00	
65	3.0305059303814808e-01	2.7976904232742905e-312	3.0305059303814869e-01	2.0149198766523106e-15	1.0000000000000000e+00	
66	3.0310755362142439e-01	2.8401303390935959e-312	3.0310755362142505e-01	2.1976813405550461e-15	1.0000000000000000e+00	
67	3.0316283278118117e-01	2.8825702549129014e-312	3.0316283278118183e-01	2.1972806120857790e-15	1.0000000000000000e+00	
68	3.0321650388465904e-01	2.9250101707322068e-312	3.0321650388465970e-01	2.1968916805019429e-15	1.0000000000000000e+00	
69	3.0326863609193677e-01	2.9674500865515122e-312	3.0326863609193738e-01	2.0134711964039789e-15	1.0000000000000000e+00	
70	3.0331929465323360e-01	3.0098900023708177e-312	3.0331929465323426e-01	2.1961471838995356e-15	1.0000000000000000e+00	
71	3.0336854118135337e-01	3.0523299181901231e-312	3.0336854118135403e-01	2.1957906781668517e-15	1.0000000000000000e+00	
72	3.0341643390165984e-01	3.0947698340094286e-312	3.0341643390166056e-01	2.3783977575856752e-15	1.0000000000000000e+00	
73	3.0346302788171764e-01	3.1372097498287340e-312	3.0346302788171836e-01	2.3780325763032633e-15	1.0000000000000000e+00	
74	3.0350837524250129e-01	3.1796496656480395e-312	3.0350837524250196e-01	2.1947790213131867e-15	1.0000000000000000e+00	
75	3.0355252535287658e-01	3.2220895814673449e-312	3.0355252535287724e-01	2.1944598023051168e-15	1.0000000000000000e+00	
76	3.0359552500887932e-01	3.2645294972866504e-312	3.0359552500887999e-01	2.1941489906862425e-15	1.0000000000000000e+00	
77	3.0363741859915994e-01	3.3069694131059558e-312	3.0363741859916066e-01	2.3766667801869744e-15	1.0000000000000000e+00	
78	3.0367824825782397e-01	3.3494093289252613e-312	3.0367824825782469e-01	2.3763472364134251e-15	1.0000000000000000e+00	
79	3.0371805400577401e-01	3.3918492447445667e-312	3.0371805400577467e-01	2.1932638049973433e-15	1.0000000000000000e+00	
80	3.0375687388155037e-01	3.4342891605638722e-312	3.0375687388155109e-01	2.3757321333500245e-15	1.0000000000000000e+00	
81	3.0379474406256990e-01	3.4767290763831776e-312	3.0379474406257057e-01	2.1927101366766726e-15	1.0000000000000000e+00	
82	3.0383169897757356e-01	3.5191689922024830e-312	3.0383169897757428e-01	2.3751470581732029e-15	1.0000000000000000e+00	
83	3.0386777141101984e-01	3.5616089080217885e-312	3.0386777141102067e-01	2.7402289640732471e-15	1.0000000000000000e+00	
84	3.0390299260008713e-01	3.6040488238410939e-312	3.0390299260008802e-01	2.9225721408702837e-15	1.0000000000000000e+00	
85	3.0393739232488926e-01	3.6464887396603994e-312	3.0393739232489020e-01	3.1048814484880410e-15	1.0000000000000000e+00	
86	3.0397099899245206e-01	3.6889286554797048e-312	3.0397099899245306e-01	3.2871580692717626e-15	1.0000000000000000e+00	
87	3.0400383971494804e-01	3.7313685712990103e-312	3.0400383971494893e-01	2.9216026367723881e-15	1.0000000000000000e+00	
88	3.0403594038264203e-01	3.7738084871183157e-312	3.0403594038264281e-01	2.5561323975695897e-15	1.0000000000000000e+00	
89	3.0406732573196094e-01	3.8162484029376212e-312	3.0406732573196177e-01	2.7384305974489068e-15	1.0000000000000000e+00	
90	3.0409801940906345e-01	3.8586883187569266e-312	3.0409801940906428e-01	2.7381541980672566e-15	1.0000000000000000e+00	
91	3.0412804402925198e-01	3.9011282345762321e-312	3.0412804402925281e-01	2.7378838775840633e-15	1.0000000000000000e+00	
92	3.0415742123254230e-01	3.9435681503955375e-312	3.0415742123254308e-01	2.5551114751312810e-15	1.0000000000000000e+00	
93	3.0418617173567608e-01	3.9860080662148430e-312	3.0418617173567686e-01	2.5548699758545265e-15	1.0000000000000000e+00	
94	3.0421431538084098e-01	4.0284479820341484e-312	3.0421431538084176e-01	2.5546336182920862e-15	1.0000000000000000e+00	
95	3.0424187118133705e-01	4.0708878978534538e-312	3.0424187118133778e-01	2.3719449371129741e-15	1.0000000000000000e+00	
96	3.0426885736441134e-01	4.1133278136727593e-312	3.0426885736441206e-01	2.3717345648097764e-15	1.0000000000000000e+00	
97	3.0429529141146394e-01	4.1557677294920647e-312	3.0429529141146466e-01	2.3715285328899536e-15	1.0000000000000000e+00	
98	3.0432119009581071e-01	4.1982076453113702e-312	3.0432119009581149e-01	2.5537364552002845e-15	1.0000000000000000e+00	
99	3.0434656951817507e-01	4.2406475611306756e-312	3.0434656951817585e-01	2.5535234994367074e-15	1.0000000000000000e+00	
100	3.0437144514006564e-01	4.2830874769499811e-312	3.0437144514006642e-01	2.5533148054672999e-15	1.0000000000000000e+00	
