n                 S1                S2                S3                DS1                DS2               
46	3.0150537875914341e-01	3.0150537875914341e-01	3.0150537875914390e-01	1.6570197292580433e-15	1.6570197292580433e-15	
47	3.0161736084201007e-01	3.0161736084201007e-01	3.0161736084201063e-01	1.8404494713530422e-15	1.8404494713530422e-15	
48	3.0172474915816128e-01	3.0172474915816128e-01	3.0172474915816183e-01	1.8397944280719015e-15	1.8397944280719015e-15	
49	3.0182782068980429e-01	3.0182782068980429e-01	3.0182782068980479e-01	1.6552495390899400e-15	1.6552495390899400e-15	
50	3.0192683059079439e-01	3.0192683059079439e-01	3.0192683059079489e-01	1.6547067383966114e-15	1.6547067383966114e-15	
51	3.0202201429534414e-01	3.0202201429534414e-01	3.0202201429534470e-01	1.8379836105911788e-15	1.8379836105911788e-15	
52	3.0211358938691923e-01	3.0211358938691923e-01	3.0211358938691979e-01	1.8374264906092706e-15	1.8374264906092706e-15	
53	3.0220175725854681e-01	3.0220175725854681e-01	3.0220175725854737e-01	1.8368904183361682e-15	1.8368904183361682e-15	
54	3.0228670459120066e-01	3.0228670459120066e-01	3.0228670459120111e-01	1.4690993785208939e-15	1.4690993785208939e-15	
55	3.0236860467310067e-01	3.0236860467310067e-01	3.0236860467310117e-01	1.6522891376948735e-15	1.6522891376948735e-15	
56	3.0244761857954816e-01	3.0244761857954816e-01	3.0244761857954872e-01	1.8353972000826808e-15	1.8353972000826808e-15	
57	3.0252389623019660e-01	3.0252389623019660e-01	3.0252389623019710e-01	1.6514409846855982e-15	1.6514409846855982e-15	
58	3.0259757733836046e-01	3.0259757733836046e-01	3.0259757733836096e-01	1.6510388664568631e-15	1.6510388664568631e-15	
59	3.0266879226500909e-01	3.0266879226500909e-01	3.0266879226500959e-01	1.6506503935955255e-15	1.6506503935955255e-15	
60	3.0273766278842507e-01	3.0273766278842507e-01	3.0273766278842557e-01	1.6502748831435500e-15	1.6502748831435500e-15	
61	3.0280430279908743e-01	3.0280430279908743e-01	3.0280430279908799e-01	1.8332352188565077e-15	1.8332352188565077e-15	
62	3.0286881892811968e-01	3.0286881892811968e-01	3.0286881892812023e-01	1.8328447090630438e-15	1.8328447090630438e-15	
63	3.0293131111659610e-01	3.0293131111659610e-01	3.0293131111659666e-01	1.8324666085735811e-15	1.8324666085735811e-15	
64	3.0299187313209996e-01	3.0299187313209996e-01	3.0299187313210052e-01	1.8321003351484509e-15	1.8321003351484509e-15	
65	3.0305059303814808e-01	3.0305059303814808e-01	3.0305059303814869e-01	2.0149198766523106e-15	2.0149198766523106e-15	
66	3.0310755362142439e-01	3.0310755362142439e-01	3.0310755362142505e-01	2.1976813405550461e-15	2.1976813405550461e-15	
67	3.0316283278118117e-01	3.0316283278118117e-01	3.0316283278118183e-01	2.1972806120857790e-15	2.1972806120857790e-15	
68	3.0321650388465904e-01	3.0321650388465904e-01	3.0321650388465970e-01	2.1968916805019429e-15	2.1968916805019429e-15	
69	3.0326863609193677e-01	3.0326863609193677e-01	3.0326863609193738e-01	2.0134711964039789e-15	2.0134711964039789e-15	
70	3.0331929465323360e-01	3.0331929465323360e-01	3.0331929465323426e-01	2.1961471838995356e-15	2.1961471838995356e-15	
71	3.0336854118135337e-01	3.0336854118135337e-01	3.0336854118135403e-01	2.1957906781668517e-15	2.1957906781668517e-15	
72	3.0341643390165984e-01	3.0341643390165984e-01	3.0341643390166056e-01	2.3783977575856752e-15	2.3783977575856752e-15	
73	3.0346302788171764e-01	3.0346302788171764e-01	3.0346302788171836e-01	2.3780325763032633e-15	2.3780325763032633e-15	
74	3.0350837524250129e-01	3.0350837524250129e-01	3.0350837524250196e-01	2.1947790213131867e-15	2.1947790213131867e-15	
75	3.0355252535287658e-01	3.0355252535287658e-01	3.0355252535287724e-01	2.1944598023051168e-15	2.1944598023051168e-15	
76	3.0359552500887932e-01	3.0359552500887932e-01	3.0359552500887999e-01	2.1941489906862425e-15	2.1941489906862425e-15	
77	3.0363741859915994e-01	3.0363741859915994e-01	3.0363741859916066e-01	2.3766667801869744e-15	2.3766667801869744e-15	
78	3.0367824825782397e-01	3.0367824825782397e-01	3.0367824825782469e-01	2.3763472364134251e-15	2.3763472364134251e-15	
79	3.0371805400577401e-01	3.0371805400577401e-01	3.0371805400577467e-01	2.1932638049973433e-15	2.1932638049973433e-15	
80	3.0375687388155037e-01	3.0375687388155037e-01	3.0375687388155109e-01	2.3757321333500245e-15	2.3757321333500245e-15	
81	3.0379474406256990e-01	3.0379474406256990e-01	3.0379474406257057e-01	2.1927101366766726e-15	2.1927101366766726e-15	
82	3.0383169897757356e-01	3.0383169897757356e-01	3.0383169897757428e-01	2.3751470581732029e-15	2.3751470581732029e-15	
83	3.0386777141101984e-01	3.0386777141101984e-01	3.0386777141102067e-01	2.7402289640732471e-15	2.7402289640732471e-15	
84	3.0390299260008713e-01	3.0390299260008713e-01	3.0390299260008802e-01	2.9225721408702837e-15	2.9225721408702837e-15	
85	3.0393739232488926e-01	3.0393739232488926e-01	3.0393739232489020e-01	3.1048814484880410e-15	3.1048814484880410e-15	
86	3.0397099899245206e-01	3.0397099899245206e-01	3.0397099899245306e-01	3.2871580692717626e-15	3.2871580692717626e-15	
87	3.0400383971494804e-01	3.0400383971494804e-01	3.0400383971494893e-01	2.9216026367723881e-15	2.9216026367723881e-15	
88	3.0403594038264203e-01	3.0403594038264203e-01	3.0403594038264281e-01	2.5561323975695897e-15	2.5561323975695897e-15	
89	3.0406732573196094e-01	3.0406732573196094e-01	3.0406732573196177e-01	2.7384305974489068e-15	2.7384305974489068e-15	
90	3.0409801940906345e-01	3.0409801940906345e-01	3.0409801940906428e-01	2.7381541980672566e-15	2.7381541980672566e-15	
91	3.0412804402925198e-01	3.0412804402925198e-01	3.0412804402925281e-01	2.7378838775840633e-15	2.7378838775840633e-15	
92	3.0415742123254230e-01	3.0415742123254230e-01	3.0415742123254308e-01	2.5551114751312810e-15	2.5551114751312810e-15	
93	3.0418617173567608e-01	3.0418617173567608e-01	3.0418617173567686e-01	2.5548699758545265e-15	2.5548699758545265e-15	
94	3.0421431538084098e-01	3.0421431538084098e-01	3.0421431538084176e-01	2.5546336182920862e-15	2.5546336182920862e-15	
95	3.0424187118133705e-01	3.0424187118133705e-01	3.0424187118133778e-01	2.3719449371129741e-15	2.3719449371129741e-15	
96	3.0426885736441134e-01	3.0426885736441134e-01	3.0426885736441206e-01	2.3717345648097764e-15	2.3717345648097764e-15	
97	3.0429529141146394e-01	3.0429529141146394e-01	3.0429529141146466e-01	2.3715285328899536e-15	2.3715285328899536e-15	
98	3.0432119009581071e-01	3.0432119009581071e-01	3.0432119009581149e-01	2.5537364552002845e-15	2.5537364552002845e-15	
99	3.0434656951817507e-01	3.0434656951817507e-01	3.0434656951817585e-01	2.5535234994367074e-15	2.5535234994367074e-15	
100	3.0437144514006564e-01	3.0437144514006564e-01	3.0437144514006642e-01	2.5533148054672999e-15	2.5533148054672999e-15	
