1	1.3877787807814457e-17	2.7755575615628914e-17	0.0000000000000000e+00	1.3877787807814457e-16
2	-2.0816681711721685e-17	-8.6736173798840355e-18	0.0000000000000000e+00	-2.0070750617051658e-15
3	2.4286128663675299e-17	1.1015494072452725e-16	0.0000000000000000e+00	2.4201994575090424e-14
4	5.5565361339882102e-18	-1.0000409788463172e-16	0.0000000000000000e+00	5.5522169435835711e-14
5	-1.6625562688707407e-17	-6.5511222206542097e-17	0.0000000000000000e+00	-1.6625134682959159e-12
6	-4.6339054961914636e-18	-2.8755709768099429e-17	0.0000000000000000e+00	-4.6339886381927090e-12
7	5.1192024354089743e-18	-5.8386722208067770e-17	-1.3234889800848443e-23	5.1192103234138835e-11
8	-5.7587420890880229e-18	-5.0247592544068549e-17	-1.6543612251060553e-24	-5.7587417641059325e-10
9	-2.6229219556339674e-17	-8.2740370936808782e-17	-2.0679515313825692e-25	-2.6229218213520313e-08
10	-8.2640370901208139e-18	-8.2740370962658176e-18	0.0000000000000000e+00	-8.2640357232324874e-08
11	-8.2730371059910749e-19	-8.2740371059593404e-19	0.0000000000000000e+00	-8.2730357343347173e-08
12	-3.3389430109725464e-17	-8.8900582341031727e-17	0.0000000000000000e+00	-3.3387200513135342e-05
13	-3.1094518716592188e-17	-3.1094518726601255e-17	-1.2621774483536189e-29	-3.1075190350263518e-04
14	7.9927783736905209e-18	7.9927783735911244e-18	0.0000000000000000e+00	8.0055706096993887e-04
15	7.9927783736017740e-19	7.9927783735919132e-19	0.0000000000000000e+00	8.0055706096093880e-04
16	-1.1022302462515644e-17	-1.1022302462515656e-17	0.0000000000000000e+00	-8.9423541328032333e-02
infinite catched!
